pid,year,p_region,p_age,p_sex,p_married,p_edu,Ind
20391401,2003.9668,0.7890985,9.951337,0.24074638,0.40128767,0.885962,2.0547965
20391402,2003.9668,0.78909695,9.951323,0.2407442,0.40128052,0.88596135,2.0547905
20391601,2003.9668,0.7890965,9.951327,0.24074286,0.40128303,0.88596535,2.0547922
20391602,2003.9668,0.7890972,9.951335,0.24074328,0.4012885,0.8859632,2.0547938
20391603,2003.9668,0.78909874,9.951343,0.24074411,0.40127534,0.88596314,2.0548
20391701,2003.9668,0.7890891,9.951316,0.24073774,0.40127385,0.88596463,2.0547857
20391802,2003.9668,0.7891005,9.951335,0.2407481,0.40128458,0.885966,2.0548015
20391804,2003.9668,0.7891021,9.951358,0.24075213,0.40128863,0.8859656,2.0548072
20392101,2003.9668,0.7890996,9.951336,0.24074617,0.40128416,0.8859658,2.054795
20392802,2003.9668,0.7890972,9.951343,0.2407462,0.40127885,0.8859655,2.0548005
20393501,2003.9668,0.7890972,9.951348,0.24074376,0.40128386,0.8859646,2.0548012
20393802,2003.9668,0.7890947,9.951327,0.24074388,0.40128046,0.8859649,2.054793
20394101,2003.9668,0.7890985,9.951334,0.24074501,0.401286,0.88596445,2.0548007
20394202,2003.9668,0.789096,9.951321,0.24074268,0.40127945,0.88595897,2.0547934
20394401,2003.9668,0.7891029,9.951319,0.24073902,0.401276,0.8859617,2.054794
20394402,2003.9668,0.789091,9.951318,0.24073589,0.40127224,0.8859592,2.0547895
20394403,2003.9668,0.7890903,9.95131,0.24074155,0.40127146,0.88596356,2.054786
20394501,2003.9668,0.7891004,9.951343,0.24074507,0.4012758,0.8859673,2.0548027
20394703,2003.9668,0.7890941,9.9513235,0.24073943,0.40127045,0.8859597,2.0547884
20394802,2003.9668,0.7890955,9.951331,0.24074063,0.4012748,0.8859634,2.0547895
20395101,2003.9668,0.7890985,9.951333,0.24074501,0.40128595,0.8859626,2.054798
20395901,2003.9668,0.78909636,9.951334,0.24073744,0.40128428,0.88596094,2.0547945
20396001,2003.9668,0.7890959,9.951325,0.24073994,0.4012795,0.8859637,2.0547945
20396301,2003.9668,0.78908837,9.951313,0.24073902,0.40127206,0.8859601,2.0547879
20396302,2003.9668,0.7891011,9.951343,0.24074459,0.40128344,0.8859634,2.0548005
20396303,2003.9668,0.78909826,9.951333,0.24074501,0.4012807,0.8859631,2.0547953
20396502,2003.9668,0.7890984,9.951345,0.24074644,0.40127885,0.8859665,2.0547984
20396701,2003.9668,0.78909767,9.951314,0.24074432,0.40127808,0.8859646,2.054791
20396801,2003.9668,0.7890978,9.951311,0.24074319,0.4012807,0.88596135,2.0547915
20396901,2003.9668,0.7890941,9.951314,0.24073589,0.40127558,0.8859619,2.054789
20397001,2003.9668,0.78908885,9.951303,0.24073845,0.401271,0.88596237,2.0547822
20397101,2003.9668,0.78910494,9.951359,0.24075025,0.40129048,0.8859643,2.0548084
20397601,2003.9668,0.7890918,9.951307,0.24073836,0.4012742,0.8859575,2.0547907
20398401,2003.9668,0.78910255,9.951358,0.24075213,0.40128863,0.885965,2.0548053
20398402,2003.9668,0.789099,9.951355,0.24075201,0.40128332,0.88596934,2.054802
20399001,2003.9668,0.7890943,9.951328,0.24074572,0.40127492,0.88596505,2.0547893
20399002,2003.9668,0.7890929,9.951326,0.24074489,0.4012773,0.88596797,2.0547924
20399101,2003.9668,0.789093,9.951354,0.24074274,0.4012885,0.88596576,2.0548
20399102,2003.9668,0.789099,9.9513445,0.24074313,0.40128058,0.8859598,2.054801
20399104,2003.9668,0.789096,9.951334,0.24074751,0.40128118,0.88596845,2.0547945
20399105,2003.9668,0.7891005,9.951336,0.2407411,0.40128684,0.8859625,2.054803
20399201,2003.9668,0.7890961,9.951326,0.24074388,0.40128332,0.885965,2.054793
20399202,2003.9668,0.78909695,9.951319,0.24073571,0.4012773,0.8859598,2.0547903
20399301,2003.9668,0.7890973,9.95132,0.2407445,0.40127784,0.8859623,2.054792
20399401,2003.9668,0.7890996,9.951333,0.24074149,0.40129185,0.88596046,2.0547953
20399701,2003.9668,0.78909814,9.951326,0.24074516,0.40128297,0.88596535,2.0547936
20399901,2003.9668,0.7891073,9.951363,0.2407552,0.40128738,0.8859692,2.054811
20400201,2003.9668,0.78909624,9.951359,0.24073952,0.4012794,0.88596565,2.054804
20400601,2003.9668,0.789099,9.951343,0.24074122,0.40127772,0.88596195,2.054802
20400602,2003.9668,0.7890972,9.951349,0.24074057,0.4012823,0.8859624,2.0548015
20400801,2003.9668,0.7890997,9.951327,0.24074501,0.40128356,0.8859626,2.0547967
20400803,2003.9668,0.78909886,9.951327,0.24073905,0.40128493,0.8859606,2.0547955
20400901,2003.9668,0.7890972,9.951326,0.2407426,0.40128505,0.8859621,2.0547931
20400902,2003.9668,0.7890955,9.951351,0.24074784,0.40128148,0.88596636,2.0548053
20401001,2003.9668,0.78909945,9.951343,0.24074581,0.40127468,0.8859655,2.0548003
20401002,2003.9668,0.78909874,9.951328,0.2407364,0.40128177,0.8859634,2.0547926
20401101,2003.9668,0.7890992,9.951347,0.24074587,0.40128118,0.8859635,2.0548058
20401103,2003.9668,0.7890954,9.951332,0.24074578,0.40128088,0.8859663,2.0547934
20401202,2003.9668,0.7890986,9.951316,0.24074313,0.4012848,0.88596267,2.0547898
20401401,2003.9668,0.7891003,9.951323,0.24074337,0.40127814,0.88596195,2.054792
20401501,2003.9668,0.7890899,9.951308,0.24074125,0.40127265,0.88596356,2.0547817
20401502,2003.9668,0.7890943,9.951328,0.24074095,0.40127206,0.8859661,2.0547907
20401601,2003.9668,0.7890971,9.951331,0.24074227,0.40129548,0.88595843,2.0547967
20401701,2003.9668,0.7891004,9.951336,0.24074322,0.40128976,0.885959,2.0547957
20401801,2003.9668,0.7890971,9.951318,0.24074498,0.40127975,0.8859593,2.0547922
20401901,2003.9668,0.78910065,9.951313,0.24074191,0.40128297,0.8859623,2.054791
20402201,2003.9668,0.789104,9.951355,0.24074939,0.40128905,0.8859678,2.054804
20402301,2003.9668,0.7890972,9.951338,0.24074724,0.40128177,0.88596606,2.0547965
20402302,2003.9668,0.7891011,9.951332,0.24074787,0.4012912,0.88596153,2.0547957
20402401,2003.9668,0.78909826,9.951352,0.24074408,0.4012788,0.8859653,2.054801
20402403,2003.9668,0.7891017,9.951356,0.24074829,0.4012825,0.88596535,2.0548031
20402404,2003.9668,0.7891047,9.951359,0.24074766,0.4012831,0.8859681,2.0548007
20402501,2003.9668,0.78909683,9.951359,0.2407468,0.4012856,0.8859677,2.054805
20402601,2003.9668,0.78910136,9.951357,0.24074873,0.401286,0.8859671,2.0548043
20402602,2003.9668,0.7890984,9.951366,0.2407499,0.40128565,0.88596547,2.0548046
20402702,2003.9668,0.7890942,9.951333,0.24074292,0.40128046,0.8859669,2.0547915
20402901,2003.9668,0.7890966,9.951358,0.24074903,0.4012819,0.88596517,2.0548062
20402903,2003.9668,0.78910124,9.9513645,0.24074802,0.401285,0.8859651,2.0548046
20403101,2003.9668,0.7891023,9.951346,0.24074149,0.40127963,0.8859617,2.0548012
20403203,2003.9668,0.7891023,9.951337,0.24074543,0.40128094,0.8859668,2.0547996
20403401,2003.9668,0.78910446,9.951358,0.24074894,0.40128666,0.88596785,2.054807
20403601,2003.9668,0.7891072,9.95136,0.2407498,0.40128696,0.88596463,2.0548089
20404001,2003.9668,0.7890998,9.951356,0.24074769,0.40128726,0.8859664,2.0548007
20404902,2003.9668,0.7891058,9.951378,0.24075979,0.4012863,0.8859697,2.054814
20405101,2003.9668,0.7890992,9.95136,0.24075425,0.4012831,0.88596535,2.0548058
20405301,2003.9668,0.7890997,9.951339,0.24074566,0.4012848,0.88596535,2.0547962
20405302,2003.9668,0.7890991,9.951347,0.24074262,0.40128088,0.88596505,2.0548031
20405402,2003.9668,0.78910184,9.951339,0.24074462,0.40128618,0.88596255,2.0548027
20405501,2003.9668,0.7891022,9.95136,0.24075171,0.40128464,0.88596547,2.0548053
20405502,2003.9668,0.7891058,9.951358,0.2407535,0.4012909,0.88596576,2.054812
20405602,2003.9668,0.789104,9.9513645,0.24074948,0.40128165,0.8859666,2.0548115
20405701,2003.9668,0.7891009,9.951357,0.24075526,0.4012885,0.88596797,2.054806
20405702,2003.9668,0.78909993,9.951346,0.24074447,0.40128005,0.8859667,2.054801
20405801,2003.9668,0.7891015,9.951343,0.24074537,0.40128118,0.8859642,2.0548036
20405802,2003.9668,0.78909576,9.951329,0.24074462,0.40128744,0.8859614,2.0547943
20406001,2003.9668,0.7890978,9.951351,0.24074835,0.4012856,0.885964,2.0548031
20406103,2003.9668,0.7891011,9.951325,0.2407406,0.40127587,0.8859609,2.0547922
20406104,2003.9668,0.7890972,9.951323,0.24073836,0.401281,0.8859591,2.0547922
20406201,2003.9668,0.78910244,9.9513445,0.24074376,0.40128195,0.88596517,2.0548022
20406202,2003.9668,0.7890953,9.951354,0.24074432,0.40128446,0.88596636,2.0548022
20406501,2003.9668,0.7890942,9.951357,0.24074978,0.40128464,0.8859677,2.0548034
20406801,2003.9668,0.78909886,9.951357,0.24074852,0.4012859,0.88596636,2.0548038
20406901,2003.9668,0.78910077,9.951341,0.24074179,0.4012831,0.8859586,2.054802
20406903,2003.9668,0.7891003,9.951336,0.24074513,0.4012798,0.88596433,2.0548012
20407301,2003.9668,0.7891016,9.95136,0.240747,0.40128535,0.8859656,2.0548043
20407401,2003.9668,0.7891022,9.951359,0.24074802,0.4012869,0.8859649,2.0548027
20407601,2003.9668,0.78910697,9.95136,0.24074966,0.4012885,0.88596517,2.0548103
20407602,2003.9668,0.78909874,9.95136,0.24074891,0.4012844,0.88596606,2.0548043
20407701,2003.9668,0.7891084,9.951379,0.24075681,0.4012882,0.88596886,2.0548139
20407901,2003.9668,0.7890998,9.951355,0.2407541,0.4012879,0.88596505,2.054802
20407902,2003.9668,0.78910446,9.951363,0.2407496,0.40129173,0.885968,2.0548127
20408101,2003.9668,0.78910553,9.951365,0.24074897,0.40129423,0.88596433,2.0548134
20408102,2003.9668,0.7890947,9.951358,0.24074712,0.40127903,0.8859678,2.054802
20408201,2003.9668,0.7891072,9.951372,0.24074823,0.40129292,0.8859666,2.0548127
20408502,2003.9668,0.7890905,9.951309,0.24073794,0.4012769,0.8859619,2.054787
20408901,2003.9668,0.78909755,9.951322,0.24074575,0.40127861,0.885963,2.054793
20409002,2003.9668,0.7891017,9.951316,0.24074444,0.40127993,0.8859592,2.054794
20409101,2003.9668,0.78909826,9.951308,0.24074453,0.40128016,0.88596374,2.0547922
20409301,2003.9668,0.78910327,9.95136,0.24075022,0.401291,0.8859651,2.0548065
20409401,2003.9668,0.7891027,9.95136,0.24075228,0.40128857,0.8859674,2.0548067
20409402,2003.9668,0.7891022,9.95136,0.24074876,0.4012887,0.8859643,2.054804
20409501,2003.9668,0.7891096,9.951378,0.24075326,0.40128618,0.8859673,2.0548134
20409801,2003.9668,0.789099,9.951367,0.24075049,0.40128565,0.88596237,2.054806
20409802,2003.9668,0.7891028,9.951363,0.24075118,0.4012872,0.8859658,2.0548074
20410201,2003.9668,0.78909886,9.951343,0.24074206,0.40128058,0.88596255,2.0548007
20410501,2003.9668,0.7890979,9.951323,0.24073994,0.40127516,0.8859605,2.054793
20410903,2003.9668,0.7890959,9.951326,0.2407436,0.40127903,0.8859653,2.0547917
20410904,2003.9668,0.78909206,9.951313,0.24074236,0.40127355,0.8859613,2.0547893
20411001,2003.9668,0.7890973,9.951356,0.24075404,0.40128094,0.88597065,2.054805
20411301,2003.9668,0.7890985,9.951339,0.24074271,0.40128237,0.8859635,2.0547993
20411302,2003.9668,0.78909683,9.951327,0.24073994,0.40128332,0.8859618,2.0547955
20411601,2003.9668,0.7890943,9.951355,0.24074295,0.40128434,0.8859659,2.0548036
20411602,2003.9668,0.7890984,9.951344,0.24074513,0.40128076,0.8859648,2.0548012
20411801,2003.9668,0.7890985,9.951337,0.24074036,0.40128595,0.88596034,2.0547953
20411902,2003.9668,0.7891021,9.951347,0.24074173,0.40128344,0.885963,2.0548024
20412102,2003.9668,0.78909934,9.9513645,0.24074781,0.40128583,0.8859649,2.0548036
20412201,2003.9668,0.78909755,9.951346,0.2407457,0.4012742,0.88596255,2.0548012
20412203,2003.9668,0.7891016,9.951345,0.24074462,0.40127754,0.88596386,2.054801
20412301,2003.9668,0.78909564,9.951327,0.24074414,0.40128368,0.8859622,2.0547948
20412501,2003.9668,0.7890954,9.95134,0.24074641,0.4012828,0.8859648,2.054802
20412602,2003.9668,0.78909373,9.951332,0.24074224,0.4012732,0.8859667,2.0547915
20412801,2003.9668,0.7890941,9.951354,0.24074551,0.4012797,0.885968,2.0548048
20412804,2003.9668,0.78910017,9.951321,0.24074,0.40128392,0.88595814,2.054793
20412805,2003.9668,0.789096,9.951301,0.24074155,0.40127474,0.8859612,2.0547843
20412901,2003.9668,0.7891021,9.95133,0.24074352,0.4012891,0.8859619,2.0547993
20413001,2003.9668,0.7891016,9.9513445,0.24074289,0.4012788,0.88596195,2.054801
20413101,2003.9668,0.78908944,9.951311,0.24073917,0.40127146,0.88596046,2.0547876
20413301,2003.9668,0.7890971,9.951318,0.24074116,0.40128452,0.88595957,2.0547931
20413401,2003.9668,0.7890978,9.951336,0.24074855,0.40128428,0.88596624,2.054799
20413402,2003.9668,0.7891005,9.951317,0.24073955,0.40127897,0.8859599,2.0547948
20413501,2003.9668,0.78909314,9.951318,0.24074337,0.40127474,0.88596565,2.0547922
20413601,2003.9668,0.78909373,9.951303,0.24073973,0.40127498,0.88596094,2.0547915
20414001,2003.9668,0.7890965,9.951318,0.2407423,0.40128338,0.8859615,2.0547915
20414002,2003.9668,0.7891041,9.951312,0.24073991,0.40128046,0.8859591,2.0547917
20414101,2003.9668,0.789094,9.951328,0.2407383,0.401277,0.88596004,2.0547931
20414102,2003.9668,0.789098,9.951337,0.2407467,0.4012882,0.88596106,2.054793
20414201,2003.9668,0.7890998,9.95134,0.24074513,0.4012817,0.8859629,2.0548031
20414901,2003.9668,0.7891015,9.951343,0.24074513,0.4012828,0.88596505,2.0548027
20415001,2003.9668,0.7890965,9.951322,0.24073872,0.40128434,0.88595957,2.0547948
20415101,2003.9668,0.7890967,9.951348,0.24074963,0.40127861,0.88596743,2.0548036
20415401,2003.9668,0.78909874,9.951354,0.24074998,0.40128332,0.8859672,2.054806
20415703,2003.9668,0.7891015,9.951336,0.24074808,0.4012851,0.8859656,2.0547993
20415902,2003.9668,0.78910017,9.951353,0.24075067,0.4012878,0.8859667,2.0548067
20416201,2003.9668,0.789099,9.951345,0.24074286,0.40127927,0.8859616,2.0548022
20416301,2003.9668,0.7890996,9.951361,0.24075222,0.401285,0.8859645,2.054808
20416304,2003.9668,0.7890991,9.95134,0.24074417,0.40128124,0.8859647,2.054802
20416402,2003.9668,0.7891016,9.951387,0.24075443,0.40128297,0.88597393,2.0548148
20416901,2003.9668,0.78909826,9.951356,0.24074885,0.4012879,0.885966,2.054804
20417001,2003.9668,0.7890953,9.951348,0.24074581,0.40128338,0.8859665,2.054804
20417101,2003.9668,0.7890948,9.951356,0.24074432,0.4012816,0.8859692,2.0548031
20417201,2003.9668,0.78910184,9.9513645,0.24075001,0.4012882,0.88596743,2.0548103
20417401,2003.9668,0.7890942,9.951358,0.24074286,0.40127987,0.8859684,2.0548048
20417701,2003.9668,0.7890991,9.951359,0.24075136,0.4012831,0.88596237,2.0548053
20417801,2003.9668,0.78910077,9.951356,0.24075246,0.4012825,0.8859662,2.054806
20417901,2003.9668,0.78910017,9.951359,0.24074987,0.40128535,0.88596594,2.0548048
20418101,2003.9668,0.7890997,9.951349,0.24074611,0.401285,0.8859647,2.0548038
20418201,2003.9668,0.78910005,9.951359,0.24075073,0.4012847,0.88596356,2.0548043
20418901,2003.9668,0.78910184,9.951362,0.24075046,0.40128618,0.8859686,2.0548038
20419102,2003.9668,0.78909564,9.951334,0.24074197,0.40128142,0.8859643,2.0547924
20419201,2003.9668,0.7891035,9.951337,0.24074829,0.4012891,0.88596463,2.054798
20419301,2003.9668,0.7891015,9.951313,0.24074075,0.4012866,0.8859585,2.0547948
20419302,2003.9668,0.78909683,9.951324,0.24074021,0.40127987,0.8859634,2.0547936
20419601,2003.9668,0.7890997,9.951349,0.24074107,0.40128404,0.88596267,2.0548
20419701,2003.9668,0.789096,9.9513645,0.24074826,0.40128595,0.8859633,2.0548031
20419901,2003.9668,0.78909755,9.951345,0.24074164,0.40127563,0.8859622,2.0548022
20419902,2003.9668,0.7890996,9.951327,0.2407426,0.4012822,0.88596416,2.0547936
20420102,2003.9668,0.7891034,9.951353,0.24074611,0.40128744,0.8859618,2.0548048
20420103,2003.9668,0.7891009,9.95135,0.24074587,0.401286,0.88596565,2.0548024
20420201,2003.9668,0.7891046,9.951366,0.24074918,0.40129054,0.8859655,2.054814
20420202,2003.9668,0.7891047,9.951363,0.24074638,0.40129215,0.8859672,2.0548122
20420701,2003.9668,0.78910255,9.951333,0.2407412,0.40128928,0.8859621,2.0547953
20420802,2003.9668,0.78909934,9.951336,0.2407426,0.40128744,0.8859631,2.0547931
20420803,2003.9668,0.78909206,9.951332,0.24074125,0.40128332,0.8859619,2.0547936
20421001,2003.9668,0.7890971,9.951331,0.24074227,0.40129548,0.88595843,2.0547967
20421002,2003.9668,0.7890973,9.951325,0.24074414,0.40128124,0.8859643,2.0547936
20421401,2003.9668,0.7890972,9.951318,0.24074528,0.4012761,0.885964,2.0547915
20421601,2003.9668,0.7890985,9.951318,0.24074098,0.40128428,0.8859591,2.054792
20422001,2003.9668,0.7890955,9.951339,0.24074164,0.40127987,0.8859631,2.0547981
20422401,2003.9668,0.7890992,9.951343,0.2407392,0.40128595,0.8859646,2.0548043
20422603,2003.9668,0.78909993,9.951339,0.24074674,0.40128577,0.8859645,2.054795
20422604,2003.9668,0.7890974,9.95132,0.24074554,0.40128326,0.88596207,2.054793
20423001,2003.9668,0.78909504,9.95135,0.2407425,0.40128225,0.88596576,2.054802
20423101,2003.9668,0.7890965,9.951332,0.2407426,0.40128553,0.8859631,2.0547936
20423103,2003.9668,0.78909373,9.951323,0.24073866,0.40128165,0.8859579,2.0547917
20423301,2003.9668,0.7890973,9.951343,0.24074355,0.4012761,0.8859677,2.0547996
20423302,2003.9668,0.7891029,9.95136,0.24075088,0.40128744,0.885965,2.0548024
20423401,2003.9668,0.7890996,9.951334,0.24074721,0.40128803,0.8859632,2.0547953
20423903,2003.9668,0.7890972,9.951321,0.24074218,0.40128195,0.88596267,2.0547922
20424301,2003.9668,0.78910697,9.951402,0.24075767,0.40129435,0.88597363,2.0548177
20424302,2003.9668,0.78910446,9.951388,0.24074996,0.40128523,0.8859676,2.0548172
20424501,2003.9668,0.78910553,9.951391,0.24074987,0.4012879,0.8859699,2.054818
20424502,2003.9668,0.78910446,9.951361,0.24075392,0.40128678,0.88596684,2.0548098
20424601,2003.9668,0.7891084,9.951379,0.24075681,0.4012882,0.88596886,2.0548139
20424603,2003.9668,0.78909886,9.95136,0.24074894,0.40128565,0.8859651,2.054804
20424901,2003.9668,0.78910315,9.9513645,0.24074951,0.40128875,0.88596475,2.0548084
20425101,2003.9668,0.78910244,9.951358,0.24075344,0.40128815,0.88596916,2.054805
20425401,2003.9668,0.78910875,9.951371,0.24075603,0.40128696,0.88596994,2.0548117
20425402,2003.9668,0.7891053,9.951364,0.24074873,0.40128803,0.88596493,2.054812
20425501,2003.9668,0.7891071,9.951376,0.24075627,0.40128505,0.8859704,2.054812
20425502,2003.9668,0.7890996,9.951361,0.24074486,0.40128726,0.88596165,2.054804
20425601,2003.9668,0.7891091,9.95136,0.2407513,0.40128917,0.8859662,2.0548086
20426101,2003.9668,0.789098,9.951318,0.24074191,0.4012859,0.8859586,2.0547895
20426201,2003.9668,0.7890967,9.95132,0.24074301,0.40128815,0.88595825,2.0547945
20426502,2003.9668,0.78909445,9.951329,0.24074328,0.40127653,0.88596374,2.0547898
20426601,2003.9668,0.78909194,9.951345,0.2407476,0.40127987,0.88596785,2.054797
20426701,2003.9668,0.78909767,9.951336,0.24074423,0.4012866,0.8859633,2.054793
20426802,2003.9668,0.7891022,9.951334,0.24074793,0.40128326,0.88596356,2.054796
20427101,2003.9668,0.78909445,9.951331,0.24073693,0.40128285,0.88596326,2.0547912
20427701,2003.9668,0.78910017,9.951338,0.24074611,0.40128493,0.8859645,2.0547974
20427702,2003.9668,0.78909993,9.951314,0.24074116,0.4012826,0.8859624,2.0547931
20427802,2003.9668,0.7891004,9.951325,0.24074563,0.40128338,0.88596296,2.054794
20428402,2003.9668,0.7890992,9.95133,0.2407414,0.40128267,0.8859608,2.0547938
20428601,2003.9668,0.78909886,9.951331,0.2407431,0.40127826,0.8859614,2.0547955
20428603,2003.9668,0.78909934,9.95134,0.24074581,0.40128237,0.88596374,2.0547993
20428801,2003.9668,0.78910065,9.951336,0.24074554,0.40128285,0.8859651,2.0547988
20428802,2003.9668,0.78909624,9.951328,0.24073917,0.4012792,0.88596296,2.0547938
20428901,2003.9668,0.7890992,9.95133,0.2407414,0.40128267,0.8859608,2.0547938
20429001,2003.9668,0.7890997,9.951358,0.24074998,0.40128332,0.88596815,2.0548046
20429002,2003.9668,0.7891011,9.951355,0.24074903,0.4012881,0.88596624,2.0548046
20429801,2003.9668,0.7890979,9.95132,0.24074185,0.40127993,0.88596135,2.054792
20429802,2003.9668,0.7890973,9.951312,0.24074274,0.40128344,0.88595885,2.054792
20429804,2003.9668,0.789093,9.951311,0.24073976,0.40127385,0.8859607,2.0547903
20430001,2003.9668,0.789099,9.951328,0.24074426,0.40128124,0.8859639,2.054793
20430002,2003.9668,0.7890997,9.951333,0.24074674,0.4012853,0.88596535,2.0547984
20430004,2003.9668,0.789098,9.951323,0.24074006,0.40128714,0.88596165,2.0547948
20430101,2003.9668,0.78909636,9.951317,0.24073976,0.40128493,0.8859591,2.0547931
20430104,2003.9668,0.7890971,9.951319,0.2407366,0.4012822,0.88595957,2.0547915
20430203,2003.9668,0.7890997,9.951323,0.24074072,0.40128207,0.8859626,2.0547943
20430501,2003.9668,0.78909886,9.95132,0.24074566,0.40127993,0.88596183,2.054792
20430601,2003.9668,0.7891003,9.951329,0.24074626,0.4012885,0.8859594,2.054794
20431003,2003.9668,0.7890929,9.951315,0.24073678,0.4012767,0.885962,2.0547855
20431403,2003.9668,0.7890928,9.951304,0.24074066,0.40127647,0.88596046,2.0547845
